utc_date_and_time,user1,user2,user3,user4,user5
01-06-2020 00:00,0,1.663357,0,0,0
01-06-2020 01:00,0,1.663358,0,0.09375,0
01-06-2020 02:00,0,1.663359,0.09375,0,0.703125
01-06-2020 03:00,3,1.66336,28.703125,13.5,27.8984375
01-06-2020 04:00,1.69921875,1.663361,9.296875,19.40625,14.90625
01-06-2020 05:00,5.80078125,1.663362,33.5,24.1875,17.796875
01-06-2020 06:00,0,1.663363,3.59375,0,2.109375
01-06-2020 07:00,0,1.663364,1,0,0
01-06-2020 08:00,0,1.663365,2.609375,0,0
01-06-2020 09:00,0,1.663366,0.296875,0,2.1875
01-06-2020 10:00,3.59765625,1.663367,24.40625,12.109375,27.6015625
01-06-2020 11:00,7.80078125,1.663368,17.5,17.703125,14.6015625
01-06-2020 12:00,4.90234375,1.663369,34.390625,21.59375,16.109375
01-06-2020 13:00,0,1.66337,1,0,2
01-06-2020 14:00,0,1.663371,1.296875,0,0
01-06-2020 15:00,0,1.663372,2.5,0,0
01-06-2020 16:00,0,1.663373,0,0,1.59375
01-06-2020 17:00,2.19921875,1.663374,25.40625,13.90625,22.796875
01-06-2020 18:00,1.59765625,1.663375,20.296875,14.59375,14.203125
01-06-2020 19:00,6.90234375,1.663376,26.5,19.203125,20
01-06-2020 20:00,0,1.663377,0.5,0,4.40625
01-06-2020 21:00,0,1.663378,2.40625,0,0
01-06-2020 22:00,0,1.663379,2.390625,0,0
01-06-2020 23:00,0,1.66338,0.109375,0,1.5
02-06-2020 00:00,1.59765625,1.663357,24.703125,12.203125,24.2890625
02-06-2020 01:00,2,1.663357,19.6875,17.59375,16.2109375
02-06-2020 02:00,6,1.663357,31.109375,20.203125,15.5
02-06-2020 03:00,0,1.663357,4,0,1.890625
02-06-2020 04:00,0,1.663357,3.203125,0,0
02-06-2020 05:00,0,1.663357,2.5,0,0
02-06-2020 06:00,0,1.66336,0,0,0.296875
02-06-2020 07:00,2.30078125,1.663363,24.890625,12.296875,27.8125
02-06-2020 08:00,4.5,1.663366,17.40625,20.09375,14.296875
02-06-2020 09:00,6.30078125,1.663369,31.390625,20.703125,17.703125
02-06-2020 10:00,0,1.663372,2.109375,0,1.6953125
02-06-2020 11:00,0,1.663375,0.09375,0,0
02-06-2020 12:00,0,1.663378,3.5,0,0
02-06-2020 13:00,0,1.663381,0,0,2
02-06-2020 14:00,1.3984375,1.663384,24.296875,13.5,22
02-06-2020 15:00,1.5,1.663387,15.3125,15.203125,15.1953125
02-06-2020 16:00,5.6015625,1.66339,33.796875,19.40625,19.8984375
02-06-2020 17:00,0,1.663393,1.390625,0,1.7109375
02-06-2020 18:00,0,1.663396,1.109375,0,0
02-06-2020 19:00,0,1.663399,3.890625,0,0
02-06-2020 20:00,0,1.663402,0,0,1.59375
02-06-2020 21:00,3.5,1.663405,24.5,15.1875,20.5
02-06-2020 22:00,3,1.663408,16.703125,21.8125,18
02-06-2020 23:00,6.8984375,1.663411,30.40625,19.59375,17.296875
03-06-2020 00:00,0,1.663414,3.296875,0,1.796875
03-06-2020 01:00,0,1.663417,1.296875,0,3.1015625
03-06-2020 02:00,0,1.66342,4.109375,0,0
03-06-2020 03:00,0,1.663423,0,0,1.5
03-06-2020 04:00,3,1.663426,26.390625,16,25.2109375
03-06-2020 05:00,3.703125,1.663429,24.703125,18.203125,11.390625
03-06-2020 06:00,7.3984375,1.663432,33.40625,20.59375,15.703125
03-06-2020 07:00,0,1.663357,3.6875,0,3
03-06-2020 08:00,0,1.663357,3.203125,0,0
03-06-2020 09:00,0,1.663357,3.90625,0,0
03-06-2020 10:00,0,1.663357,0,0,1.5
03-06-2020 11:00,1.3984375,1.663357,27.890625,15,24.703125
03-06-2020 12:00,1.80078125,1.663357,13.3125,17.203125,15.296875
03-06-2020 13:00,5.19921875,1.663357,31.59375,17.40625,16.90625
03-06-2020 14:00,0,1.663357,9.296875,0,2.5
03-06-2020 15:00,0,1.663357,0,0,0.09375
03-06-2020 16:00,0,1.663357,2.609375,0,0
03-06-2020 17:00,0,1.663357,3.296875,0,0
03-06-2020 18:00,0,1.663357,0,0,0.296875
03-06-2020 19:00,1.703125,1.663357,0,0,0
03-06-2020 20:00,2.296875,1.663357,21,13.59375,28.296875
03-06-2020 21:00,2,1.663357,13,21.703125,17.5078125
03-06-2020 22:00,9.40234375,1.663357,31.703125,20.703125,15.4921875
03-06-2020 23:00,0.19921875,1.663357,1.5,1.5,0.8125
04-06-2020 00:00,0,1.663357,4.5,0,0
04-06-2020 01:00,0,1.663357,1.1875,0,0
04-06-2020 02:00,0,1.663357,0.109375,0,2
04-06-2020 03:00,1.5,1.663357,28.5,13,18.7890625
04-06-2020 04:00,2.8984375,1.663357,17.890625,18.296875,9.3984375
04-06-2020 05:00,5.80078125,1.663357,34.609375,21.390625,14.5
04-06-2020 06:00,0,1.663357,2.703125,0,1.3125
04-06-2020 07:00,0,1.663357,2.1875,0,0
04-06-2020 08:00,0,1.663357,1.90625,0,0
04-06-2020 09:00,0,1.663357,0,0,1.5
04-06-2020 10:00,3.19921875,1.663357,26.90625,17.8125,23.09375
04-06-2020 11:00,1.703125,1.663357,14.6875,21,15.40625
04-06-2020 12:00,8.09765625,1.663357,33.203125,22.296875,16.390625
04-06-2020 13:00,0,1.663357,4.703125,0.296875,2.3046875
04-06-2020 14:00,0,1.663357,2.40625,0,0
04-06-2020 15:00,0,1.663357,2.09375,0,0
04-06-2020 16:00,0,1.663357,0.296875,0,1.59375
04-06-2020 17:00,2,1.663357,36.203125,12.796875,24.8046875
04-06-2020 18:00,3.19921875,1.663357,17.703125,18.296875,12.90625
04-06-2020 19:00,8.30078125,1.663357,30.5,24.8125,16.5
04-06-2020 20:00,0,1.663357,3.390625,0,1.890625
04-06-2020 21:00,0,1.663357,1.703125,0,0
04-06-2020 22:00,0,1.663357,1.703125,0,0
04-06-2020 23:00,0,1.663357,0.09375,0,1.3984375
05-06-2020 00:00,1.5,1.663357,26.90625,13.796875,23.7109375
05-06-2020 01:00,1.19921875,1.663357,16.59375,18.796875,15.890625
05-06-2020 02:00,7.703125,1.663357,33.109375,19.5,15.609375
05-06-2020 03:00,0,1.663357,6.09375,0.09375,2.09375
05-06-2020 04:00,0.09765625,1.663357,0,0,0
05-06-2020 05:00,0,1.663357,3.296875,0,0
05-06-2020 06:00,2.69921875,1.663357,2.109375,0,0
05-06-2020 07:00,0.40234375,1.663357,0,0,0
05-06-2020 08:00,0,1.663357,0,0,1.6953125
05-06-2020 09:00,0,1.663357,0,0,1.3984375
05-06-2020 10:00,0,1.663357,0,0,1.703125
05-06-2020 11:00,2.30078125,1.663357,23.703125,14.203125,23.5
05-06-2020 12:00,2.19921875,1.663357,16.296875,17.203125,13.796875
05-06-2020 13:00,8.30078125,1.663357,35.59375,19.5,16.0078125
05-06-2020 14:00,0,1.663357,1.5,0,1.8984375
05-06-2020 15:00,0,1.663357,0.703125,0,0
05-06-2020 16:00,0,1.663357,3.5,0,0
05-06-2020 17:00,0,1.663357,0.09375,0,1.6015625
05-06-2020 18:00,1.69921875,1.663357,25.8125,15.203125,22.09375
05-06-2020 19:00,1.30078125,1.663357,22.1875,13.09375,13.3046875
05-06-2020 20:00,6.5,1.663357,35.5,17,15.1015625
05-06-2020 21:00,0,1.663357,2.3125,0,1.3984375
05-06-2020 22:00,0,1.663357,3.890625,0,0
05-06-2020 23:00,0,1.663357,0,0,1.59375
06-06-2020 00:00,3.8984375,1.663357,27.109375,16,24.1015625
06-06-2020 01:00,3.1015625,1.663357,16,22.796875,16.2109375
06-06-2020 02:00,8.296875,1.663357,32.09375,22.90625,17.5
06-06-2020 03:00,0,1.663357,3.796875,10.59375,1.7890625
06-06-2020 04:00,0,1.663357,4.109375,0,0
06-06-2020 05:00,0,1.663357,0.5,0,2.2109375
06-06-2020 06:00,1.80078125,1.663357,30.59375,14.5,25
06-06-2020 07:00,2,1.663357,10,18.90625,17.0859375
06-06-2020 08:00,9,1.663357,38.203125,24.09375,16.8046875
06-06-2020 09:00,0.1015625,1.663357,3.703125,0,1.8984375
06-06-2020 10:00,0,1.663357,0.09375,0,0
06-06-2020 11:00,0,1.663357,4.796875,0,0
06-06-2020 12:00,0,1.663357,0,0,1.5
06-06-2020 13:00,1.5,1.663357,24.5,13.8125,23
06-06-2020 14:00,0.69921875,1.663357,23.5,20.390625,15.5078125
06-06-2020 15:00,8.30078125,1.663357,32.703125,18.703125,17.8984375
06-06-2020 16:00,0,1.663357,6.09375,0,1.3984375
06-06-2020 17:00,1.157472,1.663357,2.3125,0,0
06-06-2020 18:00,1.157472,1.663357,3.1875,0,0
06-06-2020 19:00,0,1.663357,0,0,1.1953125
06-06-2020 20:00,4.19921875,1.663357,26.90625,13.40625,28.1015625
06-06-2020 21:00,2.3984375,1.663357,22.59375,17.6875,14
06-06-2020 22:00,9.30078125,1.663357,35.5,22,14.703125
06-06-2020 23:00,0,1.663357,0.90625,0.5,1.1953125
07-06-2020 00:00,0,1.663357,2.5,0,0
07-06-2020 01:00,0,1.663357,1.796875,0,0
07-06-2020 02:00,0,1.663357,0,0,1.40625
07-06-2020 03:00,3.80078125,1.663357,22.796875,13.609375,24.6953125
07-06-2020 04:00,3.3984375,1.663357,17.703125,16.703125,13.5
07-06-2020 05:00,7.30078125,1.663357,31.296875,19.890625,16.203125
07-06-2020 06:00,0,1.663357,2.609375,0.109375,2
07-06-2020 07:00,0,1.663357,2.59375,0,0
07-06-2020 08:00,0,1.663357,2.109375,0,0
07-06-2020 09:00,0,1.663357,0,0,2.09375
07-06-2020 10:00,3.69921875,1.663357,24.09375,15.796875,21.3984375
07-06-2020 11:00,3.40234375,1.663357,12.203125,17.890625,11.6015625
07-06-2020 12:00,8.19921875,1.663357,31.59375,20.5,17.40625
07-06-2020 13:00,0,1.663357,5.609375,0,1.90625
07-06-2020 14:00,0,1.663357,1.890625,0,0
07-06-2020 15:00,0,1.663357,2.5,0,0
07-06-2020 16:00,0,1.663357,0,0,1.390625
07-06-2020 17:00,4.19921875,1.663357,26.109375,13,23.609375
07-06-2020 18:00,3.30078125,1.663357,13.796875,15.40625,13.5
07-06-2020 19:00,7.80078125,1.663357,28.890625,21.90625,14.390625
07-06-2020 20:00,0,1.663357,1.8125,0,1.796875
07-06-2020 21:00,0,1.663357,4.890625,0,0
07-06-2020 22:00,0,1.663357,2.609375,0,0
07-06-2020 23:00,0,1.663357,0,0,1.5
08-06-2020 00:00,1.59765625,1.663357,24.59375,15.6875,24.3125
08-06-2020 01:00,0.80078125,1.663357,18.90625,19.203125,12.5859375
08-06-2020 02:00,6.69921875,1.663357,33.1875,21,14.4140625
08-06-2020 03:00,0,1.663357,6.703125,0,3.09375
08-06-2020 04:00,0,1.663357,3.609375,0,0
08-06-2020 05:00,0,1.663357,1.6875,0,0
08-06-2020 06:00,0,1.663357,0,0,1.40625
08-06-2020 07:00,3.90234375,1.663357,25.40625,18.90625,25.6875
08-06-2020 08:00,2.5,1.663357,15.296875,22.703125,15.3984375
08-06-2020 09:00,5.19921875,1.663357,32.609375,21.59375,19.703125
08-06-2020 10:00,0,1.663357,1.5,0,3.5
08-06-2020 11:00,0,1.663357,2.296875,0,0
08-06-2020 12:00,0,1.663357,2.390625,0,0
08-06-2020 13:00,0,1.663357,0,0,2
08-06-2020 14:00,4.6015625,1.663357,24.109375,12.09375,27.8046875
08-06-2020 15:00,3.3984375,1.663357,18,22.703125,12.40625
08-06-2020 16:00,5.19921875,1.663357,32.390625,21.203125,18
08-06-2020 17:00,0.1015625,1.663357,3.609375,0.203125,1.1953125
08-06-2020 18:00,0,1.663357,4.5,0,0
08-06-2020 19:00,0,1.663357,0,0,1.3984375
08-06-2020 20:00,4.80078125,1.663357,26.203125,14.796875,23
08-06-2020 21:00,3,1.663357,18.6875,17.09375,14.296875
08-06-2020 22:00,9.296875,1.663357,30.109375,18.703125,17
08-06-2020 23:00,0,1.663357,2.390625,0,1.3984375
09-06-2020 00:00,0,1.663357,1.3125,0,0
09-06-2020 01:00,0,1.663357,4,0,0
09-06-2020 02:00,0,1.663357,0,0,1.3984375
09-06-2020 03:00,2,1.663357,24.59375,11.90625,26.40625
09-06-2020 04:00,1.90234375,1.663357,19.203125,16.296875,13.6953125
09-06-2020 05:00,9.09765625,1.663357,31.09375,18.203125,14.296875
09-06-2020 06:00,0,1.663357,1.5,0,2.1015625
09-06-2020 07:00,0,1.663357,0.40625,0,0
09-06-2020 08:00,0,1.663357,3.203125,0,0
09-06-2020 09:00,0,1.663357,0,0,1.5
09-06-2020 10:00,1.40234375,1.663357,25.09375,12.59375,23.1015625
09-06-2020 11:00,2.59765625,1.663357,16.09375,15.90625,13.6015625
09-06-2020 12:00,5.6015625,1.663357,31.5,20.5,15.109375
09-06-2020 13:00,0,1.663357,5.109375,0,2.2890625
09-06-2020 14:00,0,1.663357,5.203125,0,0
09-06-2020 15:00,0,1.663357,1.796875,0,0
09-06-2020 16:00,0,1.663357,0,0.09375,0
09-06-2020 17:00,0,1.663357,0,1,0
09-06-2020 18:00,0,1.663357,0,0.609375,0
09-06-2020 19:00,0,1.663357,0,0,1.40625
09-06-2020 20:00,3.19921875,1.663357,24.203125,13.890625,26.3984375
09-06-2020 21:00,1.5,1.663357,12.890625,18.296875,14.40625
09-06-2020 22:00,6.19921875,1.663357,29.40625,20.609375,15.890625
09-06-2020 23:00,0,1.663357,3,0.09375,1.5
10-06-2020 00:00,0,1.663357,2,0,0
10-06-2020 01:00,0,1.663357,1.796875,0,0
10-06-2020 02:00,0,1.663357,0,0,1.796875
10-06-2020 03:00,3.90234375,1.663357,24.40625,11.109375,22.703125
10-06-2020 04:00,3.5,1.663357,17.296875,23.796875,14.5
10-06-2020 05:00,7.19921875,1.663357,25.203125,28.703125,14.796875
10-06-2020 06:00,0.19921875,1.663357,1,0,1.8125
10-06-2020 07:00,0,1.663357,0.390625,0,0
10-06-2020 08:00,0,1.663357,2.296875,0,0
10-06-2020 09:00,0,1.663357,0,0,1.5859375
10-06-2020 10:00,3.19921875,1.663357,20.703125,6.796875,20.109375
10-06-2020 11:00,3.703125,1.663357,18.90625,16.890625,12.6953125
10-06-2020 12:00,8,1.663357,32.796875,17.90625,13.203125
10-06-2020 13:00,0,1.663357,10.90625,0.09375,1.59375
10-06-2020 14:00,0,1.663357,3.296875,0,0
10-06-2020 15:00,0,1.663357,2.59375,0,0
10-06-2020 16:00,0,1.663357,1.796875,0,0
10-06-2020 17:00,0,1.663357,0,0,1.3125
10-06-2020 18:00,0.796875,1.663357,20.609375,3.3125,20.7890625
10-06-2020 19:00,1.1015625,1.663357,19.296875,0,14
10-06-2020 20:00,4.3984375,1.663357,25.203125,0,13.2109375
10-06-2020 21:00,0,1.663357,0.5,0,1.1953125
10-06-2020 22:00,0.203125,1.663357,0,0,0
10-06-2020 23:00,0.3984375,1.663357,0,0,0
11-06-2020 00:00,0.5,1.663357,0,0,0
11-06-2020 01:00,0,1.663357,0,0.390625,0
11-06-2020 02:00,0,1.663357,0,1.109375,0
11-06-2020 03:00,0,1.663357,0,0,1.3984375
11-06-2020 04:00,2.8984375,1.663357,26.59375,10.59375,21
11-06-2020 05:00,4.40234375,1.663357,13.5,17.40625,12.40625
11-06-2020 06:00,6.5,1.663357,21.109375,18.5,14.7890625
11-06-2020 07:00,0,1.663357,1.890625,0,1.40625
11-06-2020 08:00,0,1.663357,0,0,1.5
11-06-2020 09:00,3.80078125,1.663357,23.296875,14,19.1953125
11-06-2020 10:00,3.69921875,1.663357,15.703125,20.296875,10.796875
11-06-2020 11:00,6.69921875,1.663357,26.90625,17,14.1015625
11-06-2020 12:00,0,1.663357,1.796875,0,1.5
11-06-2020 13:00,0,1.663357,0,0,2.1015625
11-06-2020 14:00,1.6015625,1.663357,22.703125,11.296875,21.8046875
11-06-2020 15:00,4.296875,1.663357,12.5,17.40625,11.09375
11-06-2020 16:00,6.203125,1.663357,26.890625,20.296875,13.6015625
11-06-2020 17:00,0,1.663357,0,0,1.296875
11-06-2020 18:00,0,1.663357,0.109375,0,1.5
11-06-2020 19:00,1.5,1.663357,22.296875,13.703125,23
11-06-2020 20:00,4.59765625,1.663357,13.296875,16.296875,12.0078125
11-06-2020 21:00,7.69921875,1.663357,29.109375,20.09375,15.1015625
11-06-2020 22:00,0,1.663357,1.390625,0,1.09375
11-06-2020 23:00,0,1.663357,4.296875,0,0
12-06-2020 00:00,0,1.663357,0.109375,0,1.40625
12-06-2020 01:00,1.6015625,1.663357,25.390625,13.109375,21.5
12-06-2020 02:00,4.80078125,1.663357,24.8125,16.6875,15.296875
12-06-2020 03:00,7.3984375,1.663357,41.890625,18.90625,14.6015625
12-06-2020 04:00,0,1.663357,3.703125,0,1.9921875
12-06-2020 05:00,0,1.663357,0.5,0,0
12-06-2020 06:00,0,1.663357,4,0,0
12-06-2020 07:00,0,1.663357,0.40625,0,2.0078125
12-06-2020 08:00,3.6015625,1.663357,29.296875,12.59375,22.8984375
12-06-2020 09:00,2.80078125,1.663357,15.796875,14.015625,12.90625
12-06-2020 10:00,6.19921875,1.663357,29.296875,21.390625,14.59375
12-06-2020 11:00,0,1.663357,3.296875,0,1.1953125
12-06-2020 12:00,0,1.663357,2.109375,0,0
12-06-2020 13:00,0,1.663357,3.703125,0,0
12-06-2020 14:00,0,1.663357,0,0,1.5
12-06-2020 15:00,3.5,1.663357,28.5,14.796875,25.3984375
12-06-2020 16:00,2.80078125,1.663357,21.59375,20.90625,13.703125
12-06-2020 17:00,9.296875,1.663357,34.796875,26.09375,17
12-06-2020 18:00,0,1.663357,2.203125,0.203125,2.609375
12-06-2020 19:00,0,1.663357,1.203125,0,0
12-06-2020 20:00,0,1.663357,3.703125,0,0
12-06-2020 21:00,0,1.663357,0,0,1.5
12-06-2020 22:00,2.203125,1.663357,26.5,12,24.6875
12-06-2020 23:00,3.09765625,1.663357,16.1875,18.40625,17.5078125
13-06-2020 00:00,6.90234375,1.663357,27,21.390625,15.6953125
13-06-2020 01:00,0,1.663357,2.3125,0.109375,2.3046875
13-06-2020 02:00,0,1.663357,0,0,1.5
13-06-2020 03:00,2.19921875,1.663357,25.1875,13.6875,22.8046875
13-06-2020 04:00,1.80078125,1.663357,18.3125,16.703125,13.390625
13-06-2020 05:00,5.5,1.663357,23.296875,22.40625,15.8046875
13-06-2020 06:00,0,1.663357,2.890625,0,1.3984375
13-06-2020 07:00,0,1.663357,1.109375,0,0
13-06-2020 08:00,0,1.663357,4.296875,0,0
13-06-2020 09:00,0,1.663357,0,0,1.40625
13-06-2020 10:00,1.59765625,1.663357,25.90625,14.203125,22.2890625
13-06-2020 11:00,2,1.663357,9.1875,17.796875,12.2109375
13-06-2020 12:00,6.30078125,1.663357,33,22.09375,18.2890625
13-06-2020 13:00,0.1015625,1.663357,2.109375,0.109375,1.796875
13-06-2020 14:00,0,1.663357,1.390625,0,0
13-06-2020 15:00,0,1.663357,3.703125,0,0
13-06-2020 16:00,0,1.663357,0,0,2.1015625
13-06-2020 17:00,3.5,1.663357,25.109375,15.796875,20.1015625
13-06-2020 18:00,2.59765625,1.663357,13.1875,17.390625,10.8984375
13-06-2020 19:00,7.30078125,1.663357,24.90625,24.703125,15.703125
13-06-2020 20:00,0,1.663357,1.296875,0,1.8046875
13-06-2020 21:00,0,1.663357,3.5,0,0
13-06-2020 22:00,0,1.663357,2.609375,0,0
13-06-2020 23:00,0,1.663357,0.09375,0,1.3984375
14-06-2020 00:00,4.3984375,1.663357,25.296875,11.3125,23.6015625
14-06-2020 01:00,2.90234375,1.663357,12.609375,14.484375,13.5
14-06-2020 02:00,9.09765625,1.663357,34.1875,23,17.3984375
14-06-2020 03:00,0,1.663357,1.90625,0,0.796875
14-06-2020 04:00,0,1.663357,2.796875,0,0
14-06-2020 05:00,0,1.663357,1.203125,0,0
14-06-2020 06:00,0,1.663357,0,0,1.3984375
14-06-2020 07:00,2.90234375,1.663357,24.796875,12.515625,24.8984375
14-06-2020 08:00,4.09765625,1.663357,15.40625,19.390625,11.3125
14-06-2020 09:00,7.40234375,1.663357,36.703125,18,14
14-06-2020 10:00,0,1.663357,10,0,1.7890625
14-06-2020 11:00,0,1.663357,2.1875,0,0
14-06-2020 12:00,0,1.663357,1.609375,0,0
14-06-2020 13:00,0.19921875,1.663357,0,0,0
14-06-2020 14:00,1,1.663357,0,0,0
14-06-2020 15:00,0,1.663357,0,0,1.5
14-06-2020 16:00,3.30078125,1.663357,24.890625,13.296875,22.5
14-06-2020 17:00,2.59765625,1.663357,10.109375,17.5,15.7109375
14-06-2020 18:00,5,1.663357,34,16.609375,15.390625
14-06-2020 19:00,0,1.663357,3.203125,0,1.8984375
14-06-2020 20:00,0,1.663357,4.09375,0,0
14-06-2020 21:00,0,1.663357,1,0,0
14-06-2020 22:00,0,1.663357,0,0,1.5
14-06-2020 23:00,1.5,1.663357,25.203125,13.390625,23
15-06-2020 00:00,1.6015625,1.663357,15.890625,14.296875,15.5078125
15-06-2020 01:00,7.6015625,1.663357,31.8125,23.8125,18.59375
15-06-2020 02:00,0,1.663357,1.1875,0,2.3046875
15-06-2020 03:00,0,1.663357,2,0,0
15-06-2020 04:00,0,1.663357,3,0,0
15-06-2020 05:00,0,1.663357,0.109375,0,2.09375
15-06-2020 06:00,3.59765625,1.663357,24.59375,14.796875,23.1015625
15-06-2020 07:00,2.90234375,1.663357,19.203125,18.203125,17.3046875
15-06-2020 08:00,7,1.663357,34.203125,16.796875,15.8984375
15-06-2020 09:00,0,1.663357,2.59375,0,1.5
15-06-2020 10:00,0,1.663357,0.609375,0,0
15-06-2020 11:00,0,1.663357,3.390625,0,0
15-06-2020 12:00,0,1.663357,0.109375,0,1.5
15-06-2020 13:00,2.59765625,1.663357,26.796875,12,21.5
15-06-2020 14:00,4.40234375,1.663357,23.796875,17.390625,16.5
15-06-2020 15:00,7.5,1.663357,31.40625,19.8125,15.90625
15-06-2020 16:00,0,1.663357,2,0,2.2890625
15-06-2020 17:00,0.3984375,1.663357,0,0,0
15-06-2020 18:00,0,1.663357,0.09375,0,0
15-06-2020 19:00,0,1.663357,5,0,0
15-06-2020 20:00,0,1.663357,0,0,1.5
15-06-2020 21:00,2.8984375,1.663357,29.09375,16.1875,24.1015625
15-06-2020 22:00,2,1.663357,23.3125,15.609375,17.1953125
15-06-2020 23:00,9.6015625,1.663357,39.890625,20.390625,15.3046875
16-06-2020 00:00,0,1.663357,4.296875,0,2
16-06-2020 01:00,0,1.663357,4,0,0
16-06-2020 02:00,0,1.663357,2.3125,0,0
16-06-2020 03:00,0,1.663357,0,0,1.5
16-06-2020 04:00,2.30078125,1.663357,26.09375,11.703125,25.609375
16-06-2020 05:00,1.59765625,1.663357,15.203125,22.703125,14.09375
16-06-2020 06:00,6,1.663357,38.703125,23,16.6015625
16-06-2020 07:00,0,1.663357,4.890625,12.109375,1.6953125
16-06-2020 08:00,0,1.663357,1.609375,0,0
16-06-2020 09:00,0,1.663357,3.390625,0,0
16-06-2020 10:00,0,1.663357,0,0,1.3046875
16-06-2020 11:00,2.40234375,1.663357,24.90625,13.796875,16.8984375
16-06-2020 12:00,2.19921875,1.663357,17.796875,17.390625,15.6953125
16-06-2020 13:00,8,1.663357,35.59375,20.90625,15.8046875
16-06-2020 14:00,0,1.663357,3.8125,0,1.59375
16-06-2020 15:00,0,1.663357,3.6875,0,0
16-06-2020 16:00,0,1.663357,2.90625,0,0
16-06-2020 17:00,0,1.663357,0,0.40625,1.5
16-06-2020 18:00,4,1.663357,27,18.09375,18.1015625
16-06-2020 19:00,5.5,1.663357,18.703125,18.796875,16.3984375
16-06-2020 20:00,7.30078125,1.663357,32.09375,20.90625,16.703125
16-06-2020 21:00,0,1.663357,3.90625,0,1.609375
16-06-2020 22:00,0,1.663357,3.296875,0,0
16-06-2020 23:00,0,1.663357,1.90625,0,0
17-06-2020 00:00,0,1.663357,0.09375,0,2.09375
17-06-2020 01:00,3.5,1.663357,27,11.890625,19.796875
17-06-2020 02:00,3.3984375,1.663357,20.796875,17.296875,14.5
17-06-2020 03:00,7.1015625,1.663357,34.40625,26.40625,16.5
17-06-2020 04:00,0,1.663357,5.796875,0,2.109375
17-06-2020 05:00,0,1.663357,4.5,0,0
17-06-2020 06:00,0,1.663357,2.796875,0,0
17-06-2020 07:00,0,1.663357,0.109375,0,1.5
17-06-2020 08:00,1.59765625,1.663357,29.1875,13.796875,21.1875
17-06-2020 09:00,2,1.663357,15.3125,16.40625,14.90625
17-06-2020 10:00,4.90234375,1.663357,32.09375,22.59375,16.296875
17-06-2020 11:00,0,1.663357,4.296875,0,2.5
17-06-2020 12:00,0,1.663357,5.296875,0,0
17-06-2020 13:00,0,1.663357,0.109375,0,0
17-06-2020 14:00,0.3984375,1.663357,0,0,0
17-06-2020 15:00,0.40234375,1.663357,0,0,0
17-06-2020 16:00,0,1.663357,0,0,1.3046875
17-06-2020 17:00,2.69921875,1.663357,25.703125,11.5,22.6953125
17-06-2020 18:00,4.30078125,1.663357,14.09375,15,14.8046875
17-06-2020 19:00,7.5,1.663357,36.296875,22.703125,16.1953125
17-06-2020 20:00,0,1.663357,2.40625,0,2.703125
17-06-2020 21:00,0,1.663357,2.796875,0,0
17-06-2020 22:00,0,1.663357,2,0,0
17-06-2020 23:00,0,1.663357,0.09375,0,1.40625
18-06-2020 00:00,3.09765625,1.663357,23,12.296875,20.5
18-06-2020 01:00,2.80078125,1.663357,23.3125,15.90625,13.59375
18-06-2020 02:00,9.3984375,1.663357,33,23.296875,16.6953125
18-06-2020 03:00,0,1.663357,1.1875,0,2.2109375
18-06-2020 04:00,0,1.663357,3.109375,0,0
18-06-2020 05:00,0,1.663357,2.5,0,0
18-06-2020 06:00,0,1.663357,0.09375,0,2
18-06-2020 07:00,3.90234375,1.663357,26.5,14.796875,20.59375
18-06-2020 08:00,4.19921875,1.663357,21.109375,17.296875,15.5
18-06-2020 09:00,6.6015625,1.663357,28.890625,20.203125,16.40625
18-06-2020 10:00,0,1.663357,0.40625,0,1.59375
18-06-2020 11:00,0,1.663357,1.296875,0,0
18-06-2020 12:00,0,1.663357,3.203125,0,0
18-06-2020 13:00,0,1.663357,0.09375,0,1.5
18-06-2020 14:00,2.09765625,1.663357,26,12.5,22.6015625
18-06-2020 15:00,5.6015625,1.663357,24.90625,15.90625,15.09375
18-06-2020 16:00,8.30078125,1.663357,37.296875,20.296875,18.3046875
18-06-2020 17:00,0,1.663357,4.09375,0,1.40625
18-06-2020 18:00,1.157472,1.663357,2,0,0
18-06-2020 19:00,0,1.663357,2.703125,0,0
18-06-2020 20:00,0,1.663357,0,0,1.5
18-06-2020 21:00,2.796875,1.663357,26.609375,13.296875,20.2890625
18-06-2020 22:00,1.6015625,1.663357,17.5,17.109375,15.8046875
18-06-2020 23:00,6.1015625,1.663357,31.1875,23.796875,17.40625
19-06-2020 00:00,0,1.663357,8.40625,0,1.6875
19-06-2020 01:00,0,1.663357,2.203125,0,0
19-06-2020 02:00,0,1.663357,3.09375,0,0
19-06-2020 03:00,0,1.663357,0,0.5,1.40625
19-06-2020 04:00,3.09765625,1.663357,22,15.09375,24.796875
19-06-2020 05:00,2.69921875,1.663357,14.703125,17.296875,16.5
19-06-2020 06:00,7.40234375,1.663357,31,25.5,19.203125
19-06-2020 07:00,0,1.663357,5.59375,0,1.40625
19-06-2020 08:00,0,1.663357,1.90625,0,0
19-06-2020 09:00,0,1.663357,2.59375,0,0
19-06-2020 10:00,0,1.663357,0.203125,0,0
19-06-2020 11:00,0,1.663357,0.109375,0.40625,1.890625
19-06-2020 12:00,5.30078125,1.663357,26.09375,13.203125,17.8046875
19-06-2020 13:00,1.69921875,1.663357,21.296875,16.90625,15.3046875
19-06-2020 14:00,7.19921875,1.663357,38.609375,22.59375,20
